Ano;Referencia;UF;População prisional_total;Pessoas privadas de liberdade por faixa etaria_18 a 24 anos;pessoas privadas de liberdade por faixa etaria_25 a 29 anos;pessoas privadas de liberdade por faixa etaria_30 a 34 anos;pessoas privadas de liberdade por faixa etaria_35 a 45 anos;pessoas privadas de liberdade por faixa etaria_46 a 60 anos;pessoas privadas de liberdade por faixa etaria_61 a 70 anos;pessoas privadas de liberdade por faixa etaria_Mais de 70 anos;Pessoas privadas de liberdade por cor de pele_Branca;Pessoas privadas de liberdade por cor de pele_Preta;Pessoas privadas de liberdade por cor de pele_Parda;Pessoas privadas de liberdade por cor de pele_Amarela;Pessoas privadas de liberdade por cor de pele_Indigena;Crimes contra o patrimonio | Furto simples (Art. 155) | Total;Crimes contra o patrimonio | Furto qualificado;Crimes contra o patrimonio | Roubo simples (Art. 157);Crimes contra o patrimonio | Roubo qualificado;Crimes contra o patrimonio | Latrocinio;Crimes contra o patrimonio | Extorsao;Crimes contra o patrimonio | Extorsao mediante sequestro;Crimes contra o patrimonio | Apropriacao indebita;Crimes contra o patrimonio | Apropriacao indebita previdenciaria;Crimes contra o patrimonio | Estelionato;Crimes contra o patrimonio | Receptacao;Crimes contra o patrimonio | Receptacao qualificada;Trafico de drogas;Associacao para o trafico;Trafico internacional de drogas
2024;2024/2;RJ;1369;142.0;393.0;305.0;392.0;131.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;
2024;2024/2;RJ;444;0.0;1.0;0.0;7.0;42.0;252.0;103.0;;;;;;;;;;;;;;;;;;;;
2024;2024/2;RJ;700;165.0;115.0;113.0;199.0;96.0;11.0;1.0;192.0;189.0;270.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;762;91.0;172.0;158.0;214.0;125.0;2.0;0.0;183.0;207.0;338.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;718;87.0;169.0;167.0;202.0;87.0;6.0;0.0;170.0;209.0;339.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;330;30.0;55.0;42.0;118.0;69.0;15.0;1.0;119.0;46.0;165.0;0.0;0.0;31.0;10.0;17.0;11.0;3.0;4.0;2.0;3.0;1.0;6.0;3.0;1.0;46.0;17.0;3.0
2024;2024/2;RJ;1015;70.0;173.0;220.0;331.0;102.0;114.0;3.0;306.0;217.0;473.0;1.0;18.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;2834;336.0;596.0;640.0;832.0;413.0;15.0;2.0;666.0;751.0;1327.0;3.0;2.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;17590;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;RJ;1909;791.0;660.0;318.0;67.0;71.0;2.0;0.0;341.0;601.0;883.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;577;76.0;155.0;171.0;144.0;30.0;1.0;0.0;135.0;104.0;294.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;114;0.0;0.0;0.0;0.0;7.0;80.0;27.0;50.0;10.0;48.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1244;197.0;383.0;317.0;282.0;61.0;4.0;0.0;255.0;360.0;594.0;1.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;759;38.0;172.0;186.0;270.0;85.0;8.0;0.0;185.0;215.0;347.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1163;183.0;325.0;255.0;282.0;110.0;7.0;1.0;295.0;456.0;359.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;336;12.0;27.0;39.0;136.0;106.0;13.0;3.0;144.0;39.0;102.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;2196;744.0;594.0;396.0;346.0;115.0;1.0;0.0;452.0;587.0;1066.0;1.0;2.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;23;0.0;6.0;7.0;6.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;
2024;2024/2;RJ;740;127.0;196.0;172.0;173.0;68.0;4.0;0.0;168.0;200.0;355.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;2635;938.0;757.0;478.0;345.0;98.0;18.0;1.0;374.0;723.0;1443.0;4.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;378;38.0;72.0;79.0;101.0;74.0;13.0;1.0;116.0;86.0;164.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1129;584.0;243.0;157.0;112.0;30.0;2.0;0.0;184.0;341.0;595.0;2.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1455;345.0;413.0;295.0;305.0;84.0;12.0;1.0;396.0;443.0;607.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1648;441.0;592.0;329.0;236.0;47.0;3.0;0.0;268.0;504.0;813.0;2.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;2788;899.0;498.0;588.0;498.0;299.0;1.0;0.0;699.0;780.0;1266.0;24.0;9.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1087;634.0;228.0;113.0;73.0;36.0;2.0;0.0;219.0;308.0;516.0;2.0;3.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;1237;153.0;280.0;257.0;370.0;151.0;8.0;1.0;;;;;;;;;;;;;;;;;;;;
2024;2024/2;RJ;219;37.0;45.0;39.0;66.0;32.0;0.0;0.0;58.0;67.0;93.0;0.0;1.0;5.0;1.0;3.0;4.0;5.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;62.0;39.0;4.0
2024;2024/2;RJ;43;2.0;7.0;13.0;13.0;7.0;1.0;0.0;8.0;12.0;23.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RJ;18;7.0;5.0;6.0;0.0;0.0;0.0;0.0;1.0;8.0;9.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0
2024;2024/2;RN;269;62.0;67.0;42.0;68.0;27.0;2.0;1.0;43.0;26.0;200.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;1360;242.0;352.0;262.0;364.0;123.0;13.0;4.0;247.0;177.0;934.0;1.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RN;306;71.0;78.0;52.0;70.0;33.0;2.0;0.0;56.0;31.0;218.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RN;337;105.0;90.0;55.0;70.0;14.0;3.0;0.0;70.0;43.0;223.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RN;210;45.0;41.0;46.0;53.0;21.0;4.0;0.0;64.0;23.0;123.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;2661;299.0;619.0;544.0;734.0;359.0;70.0;36.0;627.0;319.0;1715.0;;;;;;;;;;;;;;;;;
2024;2024/2;RN;62;21.0;12.0;11.0;13.0;4.0;1.0;0.0;22.0;6.0;34.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;104;11.0;17.0;13.0;25.0;23.0;10.0;5.0;26.0;20.0;58.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;23;2.0;4.0;4.0;8.0;4.0;0.0;1.0;6.0;1.0;16.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;99;24.0;22.0;17.0;22.0;11.0;3.0;;20.0;68.0;11.0;;;7.0;3.0;8.0;5.0;;;;;;;;;44.0;;
2024;2024/2;RN;35;2.0;7.0;9.0;10.0;7.0;;;10.0;5.0;20.0;;;;;;;;;;;;;;;;;
2024;2024/2;RN;66;14.0;15.0;11.0;20.0;6.0;;;11.0;4.0;51.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;49;1.0;11.0;17.0;14.0;5.0;0.0;1.0;5.0;11.0;33.0;;;;;;;;;;;;;;;;;
2024;2024/2;RN;649;96.0;190.0;142.0;165.0;51.0;5.0;0.0;96.0;73.0;478.0;2.0;;;;;;;;;;;;;;;;
2024;2024/2;RN;624;37.0;132.0;146.0;187.0;89.0;26.0;7.0;94.0;61.0;467.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;147;15.0;39.0;35.0;41.0;14.0;3.0;0.0;34.0;27.0;86.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;148;5.0;30.0;26.0;55.0;22.0;9.0;1.0;34.0;24.0;90.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;200;14.0;45.0;38.0;70.0;31.0;1.0;1.0;36.0;34.0;130.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;10;1.0;0.0;3.0;5.0;1.0;0.0;0.0;4.0;1.0;5.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;245;40.0;44.0;55.0;55.0;39.0;10.0;2.0;66.0;31.0;148.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;68;4.0;14.0;14.0;16.0;15.0;2.0;2.0;18.0;11.0;39.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;582;119.0;138.0;96.0;148.0;56.0;18.0;7.0;171.0;31.0;380.0;0.0;0.0;9.0;21.0;13.0;115.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;192.0;53.0;0.0
2024;2024/2;RN;222;28.0;56.0;48.0;49.0;39.0;2.0;0.0;82.0;15.0;125.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;756;219.0;177.0;105.0;176.0;69.0;6.0;4.0;129.0;107.0;519.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;325;12.0;66.0;64.0;107.0;59.0;14.0;3.0;75.0;42.0;205.0;2.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RN;1391;187.0;371.0;290.0;365.0;140.0;33.0;5.0;209.0;186.0;994.0;2.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RN;632;42.0;146.0;198.0;210.0;32.0;3.0;1.0;130.0;71.0;425.0;3.0;3.0;;;;;;;;;;;;;;;
2024;2024/2;RN;79;0.0;4.0;18.0;56.0;21.0;2.0;0.0;15.0;18.0;25.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;27.0;;
2024;2024/2;RN;5;;;;2.0;3.0;;;3.0;2.0;;;;;;;;;;;;;;;;;;
2024;2024/2;RN;1078;62.0;231.0;211.0;353.0;179.0;34.0;8.0;223.0;120.0;734.0;1.0;;;;;;;;;;;;;;;;
2024;2024/2;RO;73;6.0;11.0;17.0;25.0;10.0;1.0;0.0;21.0;25.0;26.0;1.0;0.0;14.0;;;30.0;;;;;;;2.0;;12.0;1.0;
2024;2024/2;RO;69;19.0;6.0;9.0;24.0;11.0;0.0;0.0;15.0;15.0;38.0;0.0;0.0;;15.0;;16.0;;;;;;;;;10.0;;
2024;2024/2;RO;31;2.0;4.0;4.0;11.0;6.0;3.0;1.0;10.0;1.0;19.0;0.0;0.0;3.0;5.0;3.0;;;;1.0;;;;;;7.0;;
2024;2024/2;RO;86;7.0;18.0;24.0;25.0;10.0;1.0;1.0;24.0;20.0;41.0;0.0;1.0;21.0;8.0;3.0;;;;;;;;;;12.0;0.0;0.0
2024;2024/2;RO;122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;107;5.0;18.0;62.0;12.0;7.0;2.0;1.0;16.0;13.0;78.0;0.0;0.0;4.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;RO;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;85;16.0;22.0;22.0;25.0;0.0;0.0;0.0;20.0;15.0;44.0;0.0;6.0;6.0;4.0;5.0;4.0;;;;;;1.0;2.0;;7.0;;
2024;2024/2;RO;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;20;2.0;3.0;2.0;2.0;7.0;0.0;0.0;4.0;0.0;12.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;64;10.0;9.0;7.0;15.0;11.0;2.0;2.0;16.0;11.0;33.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;30;4.0;6.0;3.0;10.0;3.0;1.0;2.0;9.0;6.0;12.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;84;10.0;15.0;16.0;20.0;19.0;4.0;0.0;25.0;22.0;37.0;0.0;0.0;;8.0;;6.0;;;;;;;;;15.0;;
2024;2024/2;RO;51;5.0;5.0;10.0;13.0;15.0;3.0;0.0;13.0;5.0;13.0;0.0;0.0;;;5.0;3.0;;;;;;;;;14.0;;
2024;2024/2;RO;380;74.0;90.0;77.0;93.0;36.0;7.0;1.0;108.0;101.0;168.0;1.0;1.0;115.0;;134.0;;;3.0;;;;3.0;21.0;;63.0;1.0;
2024;2024/2;RO;234;45.0;51.0;36.0;68.0;26.0;6.0;2.0;26.0;27.0;181.0;0.0;0.0;55.0;30.0;27.0;44.0;2.0;0.0;0.0;2.0;0.0;1.0;28.0;0.0;77.0;0.0;4.0
2024;2024/2;RO;87;24.0;17.0;8.0;28.0;9.0;0.0;1.0;26.0;16.0;45.0;0.0;0.0;9.0;6.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;22.0;0.0;0.0
2024;2024/2;RO;157;44.0;33.0;24.0;25.0;14.0;10.0;7.0;15.0;37.0;97.0;0.0;0.0;134.0;;94.0;;;;;;;2.0;20.0;;45.0;8.0;
2024;2024/2;RO;53;4.0;12.0;6.0;13.0;15.0;1.0;2.0;10.0;11.0;29.0;0.0;0.0;4.0;;7.0;;;;;;;;;;7.0;3.0;
2024;2024/2;RO;289;18.0;26.0;28.0;53.0;31.0;5.0;1.0;25.0;24.0;98.0;2.0;1.0;35.0;0.0;27.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;44.0;1.0;13.0
2024;2024/2;RO;176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;27;11.0;3.0;3.0;5.0;5.0;0.0;0.0;5.0;4.0;18.0;0.0;0.0;1.0;;3.0;;;;;;;;1.0;;7.0;;
2024;2024/2;RO;72;16.0;12.0;12.0;22.0;6.0;2.0;0.0;18.0;10.0;38.0;0.0;0.0;7.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;5.0;4.0;0.0
2024;2024/2;RO;105;24.0;16.0;32.0;11.0;11.0;10.0;1.0;40.0;25.0;39.0;1.0;0.0;20.0;0.0;20.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;14.0;3.0;0.0
2024;2024/2;RO;56;0.0;4.0;4.0;5.0;6.0;4.0;2.0;8.0;5.0;11.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;79;12.0;11.0;12.0;25.0;15.0;3.0;1.0;10.0;4.0;35.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;26;2.0;4.0;4.0;8.0;8.0;0.0;0.0;3.0;5.0;18.0;0.0;0.0;21.0;0.0;27.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0
2024;2024/2;RO;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;23;1.0;2.0;2.0;3.0;10.0;5.0;0.0;3.0;5.0;14.0;0.0;1.0;2.0;2.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;6.0;6.0;3.0
2024;2024/2;RO;301;31.0;30.0;46.0;105.0;41.0;14.0;3.0;59.0;33.0;157.0;2.0;1.0;29.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;26.0;3.0;0.0
2024;2024/2;RO;274;42.0;50.0;47.0;47.0;22.0;10.0;2.0;43.0;73.0;60.0;9.0;0.0;36.0;32.0;16.0;;;;;;;;;;;;
2024;2024/2;RO;87;22.0;21.0;23.0;15.0;6.0;0.0;0.0;17.0;23.0;32.0;3.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;54;9.0;15.0;15.0;10.0;5.0;0.0;0.0;7.0;4.0;14.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;127;10.0;24.0;25.0;37.0;23.0;4.0;4.0;38.0;27.0;61.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RO;78;3.0;12.0;13.0;21.0;25.0;0.0;2.0;25.0;20.0;31.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;80;18.0;20.0;22.0;8.0;10.0;2.0;0.0;15.0;7.0;34.0;5.0;0.0;13.0;44.0;16.0;43.0;34.0;1.0;;;;1.0;7.0;7.0;97.0;8.0;1.0
2024;2024/2;RO;388;31.0;63.0;74.0;107.0;94.0;15.0;4.0;97.0;68.0;217.0;4.0;2.0;;;;;;;;;;;;;;;
2024;2024/2;RO;244;15.0;24.0;30.0;54.0;30.0;3.0;3.0;36.0;23.0;86.0;2.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;375;105.0;67.0;67.0;90.0;37.0;4.0;1.0;32.0;38.0;255.0;1.0;0.0;12.0;;7.0;;;;;;;;7.0;;14.0;;
2024;2024/2;RO;302;44.0;71.0;63.0;88.0;28.0;5.0;3.0;53.0;29.0;157.0;1.0;4.0;94.0;0.0;91.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;13.0;0.0;36.0;4.0;1.0
2024;2024/2;RO;451;99.0;92.0;93.0;102.0;52.0;10.0;3.0;52.0;76.0;298.0;2.0;0.0;59.0;;105.0;;;;1.0;;;;16.0;;35.0;7.0;2.0
2024;2024/2;RO;101;20.0;23.0;26.0;26.0;6.0;0.0;0.0;13.0;16.0;72.0;0.0;0.0;48.0;;74.0;;;3.0;1.0;;;2.0;23.0;;16.0;2.0;
2024;2024/2;RO;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;89;9.0;14.0;12.0;30.0;16.0;6.0;1.0;22.0;13.0;53.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;162;15.0;21.0;32.0;58.0;28.0;8.0;0.0;24.0;26.0;101.0;1.0;2.0;14.0;;14.0;;;;2.0;;;;3.0;;7.0;;
2024;2024/2;RO;64;6.0;8.0;13.0;25.0;11.0;0.0;1.0;5.0;6.0;20.0;1.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;RO;98;19.0;22.0;13.0;34.0;10.0;0.0;0.0;12.0;35.0;48.0;0.0;0.0;8.0;;15.0;;;;;;;;;;12.0;;
2024;2024/2;RO;158;10.0;21.0;31.0;62.0;32.0;2.0;0.0;18.0;11.0;114.0;1.0;0.0;4.0;;26.0;;;;;;;;1.0;;23.0;;
2024;2024/2;RO;131;12.0;17.0;17.0;32.0;15.0;3.0;0.0;24.0;10.0;48.0;5.0;0.0;10.0;11.0;11.0;10.0;6.0;1.0;2.0;;;;3.0;;2.0;1.0;
2024;2024/2;RO;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;242;40.0;43.0;56.0;58.0;35.0;7.0;2.0;28.0;37.0;115.0;4.0;0.0;20.0;;34.0;;;;;1.0;;2.0;7.0;;;;
2024;2024/2;RO;152;26.0;39.0;41.0;40.0;6.0;0.0;0.0;19.0;16.0;107.0;0.0;0.0;11.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
2024;2024/2;RO;315;7.0;32.0;48.0;91.0;91.0;33.0;10.0;45.0;21.0;236.0;0.0;2.0;17.0;5.0;27.0;17.0;4.0;2.0;0.0;0.0;0.0;2.0;6.0;0.0;22.0;6.0;2.0
2024;2024/2;RO;685;129.0;172.0;172.0;171.0;41.0;0.0;0.0;67.0;61.0;555.0;1.0;1.0;25.0;0.0;146.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;15.0;3.0;0.0
2024;2024/2;RO;55;8.0;13.0;9.0;14.0;8.0;2.0;0.0;16.0;10.0;28.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;RO;191;1.0;7.0;15.0;15.0;9.0;2.0;2.0;11.0;5.0;29.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;453;63.0;117.0;98.0;144.0;31.0;0.0;0.0;41.0;46.0;306.0;0.0;0.0;21.0;0.0;150.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;7.0;0.0;0.0
2024;2024/2;RO;145;20.0;37.0;37.0;42.0;9.0;0.0;0.0;13.0;16.0;103.0;0.0;0.0;55.0;0.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;0.0;26.0;0.0;0.0
2024;2024/2;RO;611;105.0;172.0;144.0;166.0;24.0;0.0;0.0;53.0;61.0;419.0;4.0;3.0;36.0;0.0;121.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;4.0;1.0;0.0
2024;2024/2;RO;68;10.0;20.0;9.0;20.0;9.0;0.0;0.0;16.0;11.0;29.0;8.0;4.0;27.0;37.0;2.0;24.0;12.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;40.0;7.0;0.0
2024;2024/2;RO;265;29.0;51.0;51.0;90.0;38.0;5.0;1.0;54.0;65.0;146.0;0.0;0.0;35.0;;50.0;;;;;;;3.0;8.0;;12.0;;1.0
2024;2024/2;RO;313;36.0;65.0;70.0;107.0;29.0;6.0;0.0;68.0;31.0;182.0;0.0;1.0;0.0;64.0;;131.0;4.0;2.0;1.0;1.0;;4.0;24.0;;127.0;12.0;5.0
2024;2024/2;RO;129;13.0;23.0;36.0;43.0;13.0;1.0;0.0;33.0;14.0;82.0;0.0;0.0;29.0;;30.0;;;;;;;;7.0;;38.0;3.0;
2024;2024/2;RO;122;1.0;4.0;24.0;65.0;27.0;1.0;0.0;45.0;16.0;57.0;1.0;0.0;1.0;9.0;4.0;60.0;15.0;2.0;4.0;0.0;0.0;1.0;12.0;0.0;66.0;36.0;2.0
2024;2024/2;RO;7;0.0;1.0;1.0;3.0;2.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;RO;1480;183.0;292.0;301.0;426.0;191.0;21.0;11.0;147.0;101.0;910.0;1.0;5.0;;;;;;;;;;;;;;;
2024;2024/2;RO;5;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RO;153;5.0;31.0;23.0;64.0;26.0;4.0;0.0;20.0;16.0;113.0;0.0;4.0;16.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;42.0;7.0;1.0
2024;2024/2;RO;140;15.0;28.0;27.0;30.0;33.0;6.0;1.0;13.0;6.0;58.0;2.0;5.0;;;;;;;;;;;;;;;
2024;2024/2;RO;19;0.0;0.0;1.0;9.0;5.0;4.0;0.0;4.0;1.0;14.0;0.0;0.0;;;1.0;;;;;;;1.0;;;;;
2024;2024/2;RO;3184;335.0;487.0;628.0;1139.0;493.0;81.0;21.0;315.0;201.0;2310.0;26.0;3.0;117.0;;;;301.0;3.0;;;;8.0;64.0;;310.0;12.0;6.0
2024;2024/2;RR;160;19.0;40.0;31.0;50.0;20.0;0.0;0.0;15.0;10.0;117.0;0.0;18.0;3.0;7.0;5.0;14.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93.0;40.0;0.0
2024;2024/2;RR;204;3.0;35.0;59.0;69.0;37.0;1.0;0.0;13.0;22.0;154.0;0.0;15.0;3.0;5.0;6.0;2.0;5.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;136.0;51.0;3.0
2024;2024/2;RR;811;43.0;126.0;134.0;236.0;180.0;90.0;0.0;74.0;112.0;512.0;0.0;60.0;5.0;5.0;17.0;80.0;11.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;74.0;2.0;0.0
2024;2024/2;RR;1402;105.0;320.0;260.0;430.0;212.0;64.0;11.0;169.0;198.0;941.0;0.0;94.0;116.0;168.0;165.0;515.0;5.0;1.0;0.0;0.0;0.0;3.0;4.0;1.0;339.0;19.0;10.0
2024;2024/2;RR;120;7.0;14.0;23.0;34.0;15.0;10.0;17.0;16.0;14.0;78.0;0.0;4.0;1.0;1.0;1.0;15.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;50.0;22.0;0.0
2024;2024/2;RR;366;18.0;78.0;67.0;93.0;63.0;8.0;0.0;37.0;43.0;230.0;0.0;18.0;2.0;3.0;6.0;38.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81.0;5.0;4.0
2024;2024/2;RR;1750;294.0;536.0;355.0;438.0;125.0;2.0;0.0;161.0;308.0;1174.0;0.0;92.0;42.0;59.0;68.0;280.0;35.0;2.0;8.0;3.0;1.0;4.0;5.0;6.0;395.0;198.0;16.0
2024;2024/2;RR;171;37.0;42.0;28.0;46.0;17.0;1.0;0.0;21.0;11.0;132.0;4.0;3.0;4.0;7.0;5.0;27.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;29.0;0.0;0.0
2024;2024/2;RR;68;9.0;13.0;12.0;21.0;9.0;3.0;1.0;9.0;12.0;39.0;0.0;0.0;3.0;1.0;5.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2024;2024/2;RS;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
2024;2024/2;RS;48;4.0;6.0;7.0;16.0;12.0;2.0;1.0;37.0;6.0;5.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RS;7;2.0;0.0;2.0;1.0;2.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;RS;96;2.0;14.0;27.0;39.0;13.0;1.0;0.0;74.0;6.0;16.0;0.0;0.0;4.0;10.0;9.0;57.0;8.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;26.0;5.0;1.0
